mint,name,symbol,price_usd,price_native,fdv,market_cap,liquidity_usd,liquidity_base,liquidity_quote,volume_5m,volume_1h,volume_6h,volume_24h,txns_5m_buys,txns_5m_sells,txns_1h_buys,txns_1h_sells,txns_6h_buys,txns_6h_sells,txns_24h_buys,txns_24h_sells,price_change_5m,price_change_1h,price_change_6h,price_change_24h,dex_id,pair_address,pair_created_at,pair_age_hours,has_website,has_twitter,has_telegram,has_discord,social_count,mint_authority_exists,freeze_authority_exists,supply,decimals,buy_sell_ratio_1h,buy_sell_ratio_24h,liquidity_to_mcap_ratio,volume_to_liquidity_ratio,txns_total_24h,parsed_at,is_rug,rug_signal
6GDbEoFHBk5HiTeTYSK71nuGjAUzpLvL5voMNoxHpump,Trench.Tools,TRENCH,0.000003759,0.00000004526,3759.13,3759.13,0.0,0,0,0,0,0,44486.57,0,0,0,0,0,0,495,454,0,0,0,34.96,pumpfun,8ki4hzq7g1nbBTMh52sR7nN66YD7iYH5dx3hyvPjSdu,1774913962000,11.7,0,0,0,0,0,0,0,1000000000000000,6,0.0,1.09,0.0,0,949,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
CH4c7F4a8EmfW6aFWeUKfEpdE3yFKKUKgRoZuRRhpump,YeTrav Collab Album,YeTrav,0.000007535,0.00000009348,7535.42,7535.42,0.0,0,0,0,31.84,582.63,30402.41,0,0,1,0,6,4,309,205,0,1.32,-5.04,172,pumpfun,9Wx8fB7z6MLbCTJoGu1rcvHk238HPewzCcr7o1Sbd879,1774879986000,21.2,0,0,0,0,0,0,0,1000000000000000,6,1.0,1.507,0.0,0,514,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
ow7ExXGhRDvMTvChf5A4yCDxwMFWcQRWtUaCenipump,777,$NIRVANA,0.000005712,0.00000007086,5712.51,5712.51,0.0,0,0,0.88,8.87,419.28,3480.38,0,1,357,179,4201,2006,4381,2041,-0.18,-0.32,12.28,145,pumpfun,8asDvrtcD2QQVDW1Ea3xbfoZoyNqENQjYSDtbhuAs2M7,1774904444000,14.4,0,0,0,0,0,0,0,1000000000000000,6,1.994,2.146,0.0,0,6422,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
EPHGSsPhqduLxo14x6RhG7n3ckA8U64UDjdujSqipump,Ligder,LITE,0.000003512,0.00000004349,3512.76,3512.76,0.0,0,0,0,30.35,2872.55,36200.95,0,0,0,2,50,60,487,396,0,-2.14,-17.66,44.18,pumpfun,52G4YB8TVR2fEjNybRV7Aji5faYXjUn5H6NmrV9Uk5kx,1774909566000,12.9,1,1,0,0,2,0,0,999999999992766,6,0.0,1.23,0.0,0,883,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
DW9XC4FrR3odfGZhm5nmaFCNe8kphxAtabmG6z9ipump,Distorted Bitcoin,DBTC,0.00001708,0.0000002121,17084.82,17084.82,0.0,0,0,0,29.9,369.12,9381.81,0,0,1,1,10,7,821,397,0,-1,-7.64,16.64,pumpfun,3unUmumYs3R5AGGJ3brNwk1YayNnwp51Q7VbKPD3hLHJ,1773425365000,425.2,0,0,0,0,0,0,0,999952025784277,6,1.0,2.068,0.0,0,1218,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
EG9tfVYYpMDr4bzjyFM7eoS5zfXJRkj9cD7SMpEipump,Fantasy Sport Ai,FNTSY,0.000005089,0.00000006303,5089.64,5089.64,0.0,0,0,0,0.35,465.9,9160.72,0,0,0,1,9,3,117,98,0,-2.07,13.2,109,pumpfun,DYYezbQ72q5m6j9c9mqFfdyhkPK7xaKxxqL53wrcPS5y,1774884852000,19.8,1,1,0,0,2,0,0,1000000000000000,6,0.0,1.194,0.0,0,215,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
Fifg2JGtAKKUomz5b5oRwNsFzvYn8yNstqB5evpipump,Dang Dang,dangdang,0.0000002998,0.000000003647,299.89,299.89,0.0,0,0,0,0,0,81.2,0,0,0,0,0,0,1,0,0,0,0,0,pumpfun,8p1bP2U9hXHXBqdrDFNThy1624BfdbnzAuuKKEBdKoQJ,1769399025000,1543.6,0,0,0,0,0,0,0,1081684059317177,6,0.0,1.0,0.0,0,1,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
6o2R8DA5ntgCTrnyy97ctM3H2V1gcaS2EGH8cYxipump,Amansar,Amansar,0.000002500,0.00000003097,2500.58,2500.58,0.0,0,0,337.09,1927.88,1927.88,1927.88,0,4,20,17,20,17,20,17,-21.73,-18.14,-18.14,-18.14,pumpfun,8vYFiXgdbNnax3PYY1P3Eje7tpArM3xsmJL3GsYtcs4f,1774954710000,0.4,0,0,0,0,0,0,0,1000000000000000,6,1.176,1.176,0.0,0,37,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
HRsyYJXxcNRRVpaMuqVeY8jyYJDqW2S9sSXATo9ipump,VRILOCK,VRIL,0.000006309,0.00000007609,6309.97,6309.97,0.0,0,0,0,0,0,49.35,0,0,0,0,0,0,2,0,0,0,0,0.18,pumpfun,BuaPc4R9MvKytNiTGqqKSXwQov46V8DfYdiAdhXuo1tL,1773811039000,318.1,0,0,0,0,0,0,0,1000000000000000,6,0.0,2.0,0.0,0,2,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
6F19hXTZwjmtpTE7eSwthy27cP5duWJGTUdwCrSipump,Mochimo,MCM,0.000002257,0.00000002800,2257.34,2257.34,0.0,0,0,0.33,7873.77,7873.77,7873.77,0,1,79,89,79,89,79,89,0.08,-17.39,-17.39,-17.39,pumpfun,ExbBu4Yw8zXaerYKFvNk3pYSYPRE6tnhY5EHaq9EUbvG,1774954382000,0.5,0,0,0,0,0,0,0,1000000000000000,6,0.888,0.888,0.0,0,168,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
DrwNpPyCbcGs5LaoTVWk1LQomUQjBq59qvvbtAnipump,ALLIN,ALLIN,0.000004945,0.00000006142,4945.71,4945.71,0.0,0,0,0,52.42,58.61,94.35,0,0,1,1,2,2,6,2,0,-4.57,-5.42,-5.88,pumpfun,JA7w6KfxY5kGimtakHCLzzsefGNx8XG3g8uWr71ygWsq,1772076145000,800.0,0,0,0,0,0,0,0,999999995620780,6,1.0,3.0,0.0,0,8,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
HvMwddNx9S71zgwDidBiSG2zBa6hmr9JwzgQJu3ipump,ZOMDI,ZOMDI,0.000005073,0.00000006125,5073.43,5073.43,0.0,0,0,0,0,0,89.98,0,0,0,0,0,0,1,0,0,0,0,0,pumpfun,5UUE32UgnbzJU7LwLWwvmY54JWMbs7HRmdax5UmVKzxq,1772262395000,748.3,0,0,0,0,0,0,0,1000000000000000,6,0.0,1.0,0.0,0,1,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
9wsBsHQriY1qSsydJT4RF4YAk299usvCfVzjtfAipump,Rat Me Out,RAT,0.000002257,0.00000002796,2257.56,2257.56,0.0,0,0,0.96,0.96,0.96,0.96,0,1,0,1,0,1,0,1,0,0,0,0,pumpfun,C8KZK3AX1d9FduTacEPZquNzJcgsYAZY88FFVEpUqxny,1774816325000,38.8,0,0,0,0,0,0,0,1000000000000000,6,0.0,0.0,0.0,0,1,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
CipCKpNzJuLBqqpwVQJiW5v3vueimZD287vpU5oipump,ONE PUNCH GIRL,OPG,0.000003792,0.00000004542,3792.29,3792.29,0.0,0,0,0,0,69.57,789.21,0,0,0,0,195,192,393,379,0,0,4.91,33.89,pumpfun,FVmawokit9q7PvLucVgntuN9sQnLh2yS3GLRDja6wVq2,1774924162000,8.9,0,0,0,0,0,0,0,1000000000000000,6,0.0,1.037,0.0,0,772,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
Ad41Yx2QQvNdCto97detgZiqYbSC9UQXALHL2XSipump,Quantum Bitcoin,qBTC,0.000003078,0.00000003827,3078.46,3078.46,0.0,0,0,0,288.34,2765.81,2765.81,0,0,5,4,53,42,53,42,0,0.36,27.66,27.66,pumpfun,613sjFR35V8k6vKGmHFzvySwLKHPZfyqEbUXh8CAhzMq,1733765352000,11441.9,0,0,0,0,0,0,0,999999997991679,6,1.25,1.262,0.0,0,95,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
9gtgyUqaVDv1HyHa5T7RpS7mBYHDtj9f3vx8VCnjpump,オリバボール,Oliva,0.000009391,0.0000001162,9391.09,9391.09,0.0,0,0,260.12,9507.21,68488.86,68488.86,7,7,174,130,1434,735,1434,735,-1.67,-25.7,219,219,pumpfun,7T3t9b4pssK6bbV6hW8EjDLMYmXovBrYBWC3SdZZJX7H,1774948129000,2.2,1,1,0,0,2,0,0,999995922751913,6,1.338,1.951,0.0,0,2169,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
2A2n1DwNJBqgwT9DSok7Wqh3VVGDgFXcWQr3Gbcjpump,The Quantum Psyop,TQP,0.000005900,0.00000007306,5900.62,5900.62,0.0,0,0,1475.71,9097.03,84851.07,84851.07,9,14,106,117,1306,1037,1306,1037,-25.42,-31.3,151,151,pumpfun,6fpsKxTE2wzmnZC3eEd9ydCQSv3JbTnN3sQqJT4ns6rp,1774947557000,2.4,1,1,0,0,2,0,0,999997559539952,6,0.906,1.259,0.0,0,2343,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
AgZT8hwX6VRumNPWBXrwSNag5QQ5dBJ7gD7VW6ZJpump,Wool Run,WLRN,0.00001049,0.0000001299,10492.64,10492.64,0.0,0,0,38.44,488.11,638.41,1479.31,0,2,0,6,0,10,1,12,-1.13,-18.2,-23.09,-39.9,pumpfun,8T6iYoV1yvAcwz2WMF8W86Dhn1n9KSMhLNrhjRwCtqKd,1773688797000,352.0,0,0,0,0,0,0,0,1000000000000000,6,0.0,0.083,0.0,0,13,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|extreme_sell_ratio|pump_fun_dead
6YD9o7KLFLu8i1QrYR381ePicJPK63md4d7yC8jjpump,The Return of Frieren,Frieren,0.000007772,0.00000009634,7772.97,7772.97,0.0,0,0,13.27,57.35,121.43,4366.02,0,1,0,2,6,2,56,50,-0.28,-5.42,-3.15,-40.82,pumpfun,EAXx4kZjE1H6jkt6PnaRqcGG6Y9WvkBPZYkeMeok1wzN,1774552634000,112.1,0,1,1,0,2,0,0,992762412822551,6,0.0,1.12,0.0,0,106,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
C45rQtfdz1QhPNXDrc6ZT1HUK58Tyj4NkSk1M2Cjpump,OPTIMUS3,OPTIMUS3,0.000009140,0.0000001133,9140.75,9140.75,0.0,0,0,42.08,4530.17,14129.63,14129.63,4,1,49,43,196,110,196,110,1.31,-12.39,275,275,pumpfun,2CAuo384AJMmo9BEctzVtfsyJoMAf7hbUbxXq8VtW557,1752478935000,6243.7,0,0,0,0,0,0,0,999999999990000,6,1.14,1.782,0.0,0,306,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
FQWSE3bymhFVn9aStocFwPT7WPW9mKjLRC2bcizJpump,Homelander Memes,Homelander,0.000007563,0.00000009398,7563.21,7563.21,0.0,0,0,0,40.03,4226.36,94815.4,0,0,0,2,44,42,1011,838,0,-2.67,0.69,64.65,pumpfun,3EB7op4Me2SZUozt8nE4zw3t5L5zQ6Lg4i8zUt12nkwf,1774875750000,22.3,0,0,0,0,0,0,0,1000000000000000,6,0.0,1.206,0.0,0,1849,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
8k8KVrxTD683vW3PN4HZ84z5T9prgz1ZR6ExQiQJpump,Helium,HELIUM,0.00001256,0.0000001561,12564.98,12564.98,0.0,0,0,0,406.23,3016.97,29599.06,0,0,6,5,44,34,314,263,0,2.64,25.97,68.98,pumpfun,9WRnJfjrHY1gKAoJSmD3H7tmuhHo3KzHT5NpQiyLJYhf,1774824825000,36.5,0,1,0,0,1,0,0,999999996575653,6,1.2,1.194,0.0,0,577,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
e6kKntyZoUpkmiLPZXjiUYZGc2Jb6UX9JCu6qiJpump,Chicky by pikimoves,CHICKY,0.000003333,0.00000004129,3333.15,3333.15,0.0,0,0,0,80.72,2589.43,35869.36,0,0,1,0,33,25,464,384,0,5.76,41.1,22.34,pumpfun,AwQWX85hnrJCU9a5SiYvUga3zzfhnn2bkLPa7191SkfD,1774920094000,10.0,0,0,0,0,0,0,0,999999540460637,6,1.0,1.208,0.0,0,848,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
BBH4UzBh1noXkbk5JN35FV3Ffhqw5Sns87AH4dAjpump,BLICKY,BLICKY,0.000003007,0.00000003624,3007.88,3007.88,0.0,0,0,0,0,4415.39,31052.48,0,0,0,0,52,50,528,371,0,0,0.44,12.78,pumpfun,xJXHWfsSYQ1qkEBtsiWxY3pHgL64jpetJLtwYKXnnLj,1774923332000,9.1,0,0,0,0,0,0,0,1000000000000000,6,0.0,1.423,0.0,0,899,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
D4JgBMqQnUSfoP48QV3ykW54v4QjjHqmunSHJ5Sjpump,Silver Index,SVX,0.000005950,0.00000007383,5950.71,5950.71,0.0,0,0,0,0,148.82,14267.78,0,0,0,0,3,2,155,104,0,0,-8.63,117,pumpfun,EFh1y9q4pgcNgx1GXPXC8vvzxoBL2PUQ2kg2rLwkCPC3,1774893741000,17.3,0,0,0,0,0,0,0,999980558093932,6,0.0,1.49,0.0,0,259,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
4Rh5UuNRbynHchjbiA5KtSEnUFv6WgVQypNp1HSJpump,Stainless Steel Starship,Starship,0.000007497,0.00000009290,7497.16,7497.16,0.0,0,0,0,898.59,4091.53,4091.53,0,0,14,13,69,41,69,41,0,15.93,207,207,pumpfun,FCfNxZhrrBvYmuLs75sDxuNBrKLPrsLNY6kVm2SgG1xi,1774949268000,1.9,0,0,0,0,0,0,0,1000000000000000,6,1.077,1.683,0.0,0,110,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
3nt8r2tXMNbpQ8QFTomu73q5iMzukUxAAcLndjWjpump,Priya Patel,PRIYA,0.000004333,0.00000005366,4333.24,4333.24,0.0,0,0,0,45.55,945.33,13393.75,0,0,0,1,8,20,160,141,0,-3.9,-28.3,-35.27,pumpfun,4Sy9rHi6uSYcijf4yAEBB8NQHLMRufpDibEQ4rGz7CQ8,1774803521000,42.4,1,1,0,0,2,0,0,999449819395997,6,0.0,1.135,0.0,0,301,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
4GQim3NtXjr29aYyWYGm8Z5H6eAasUydbFh1cn6jpump,Tetreum,TET,0.000007045,0.00000008755,7045.62,7045.62,0.0,0,0,0,126.24,322.84,4361.35,0,0,2,1,3,6,27,22,0,-4.7,-13.7,-20.11,pumpfun,G5cYP3AfM9LaTkowsKCpzXmKqknPPaiVQQEEasf3TV5N,1774379851000,160.1,0,0,0,0,0,0,0,1000000000000000,6,2.0,1.227,0.0,0,49,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
6hScAtdTkCTCSx3ETsqpyY5wMMyC2BQcCenUC9HKpump,KAIROS,KAIROS,0.000003124,0.00000003867,3124.02,3124.02,0.0,0,0,2681.24,2681.24,2681.24,2681.24,24,19,24,19,24,19,24,19,14.66,14.66,14.66,14.66,pumpfun,6dEMJz5cCjuF11hby3ETLhHkf4QgQdhzJczHFuns67Vq,1774955590000,0.2,0,0,0,0,0,0,0,1000000000000000,6,1.263,1.263,0.0,0,43,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
8MvRhwKTN5vFB9USpfkjpSFkL7KkdssUbnhLQJFkpump,The Pink Elephant,Chanchal,0.000003866,0.00000004787,3866.78,3866.78,0.0,0,0,80.76,738.9,5716.31,10314.08,1,0,9,13,83,54,124,97,5.65,-17.9,26.12,30.29,pumpfun,8CMLsoCeyzZzen57tVtZvDnheUVujzeyuKuvnn8sN9eD,1774855176000,28.0,0,0,0,0,0,0,0,999999999987912,6,0.692,1.278,0.0,0,221,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
EQbN2hQppkPtNh521qsqaBYPL9hrPDrjZCjLQYSkpump,グース,Goose,0.000007702,0.00000009568,7702.25,7702.25,0.0,0,0,0,1384.76,5389.66,46802.59,0,0,18,8,41,76,467,469,0,14.8,-42.49,219,pumpfun,HVsG9jNgoNeBqymx3utAUcnq9jzDSPuLRbtdYe39ehao,1774894361000,17.2,0,0,0,0,0,0,0,999109443695920,6,2.25,0.996,0.0,0,936,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
7UxZxoouHrwaYFNNymu3sdTrwQvtHy2z44rV5EHKpump,One Day ,Oneday ,0.000004673,0.00000005807,4673.34,4673.34,0.0,0,0,0,786.39,33144.53,33144.53,0,0,6,15,428,352,428,352,0,-5.52,66.69,66.69,pumpfun,FKFm9P6YB4G7hLzm9djnp3gs81inq5ZwTEhv7dw9UZFB,1774943522000,3.5,0,0,0,0,0,0,0,982668353449489,6,0.4,1.216,0.0,0,780,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
5bunUjidJmmJKtcqPT3vi9G1AAwkfTvBB6tSENDkpump,agent chef,aichef,0.000003542,0.00000004400,3542.27,3542.27,0.0,0,0,0,31.8,841.56,36134.69,0,0,1,0,7,5,368,314,0,1.98,1.9,27.36,pumpfun,HDGCcQtgtsJWUgRbUWPxNLzy48esiLFmmUsAZVtSMhWn,1773714629000,344.9,0,0,0,0,0,0,0,960178403513715,6,1.0,1.172,0.0,0,682,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
xEPdj9i5YaMLkN3TBtwCFAKmhYrhDyna1HG3uSKpump,グース,Goose,0.000004970,0.00000006186,4970.65,4970.65,0.0,0,0,0,167.37,708.09,17035.29,0,0,1,1,4,11,266,166,0,8.63,-10.12,-40.44,pumpfun,GCoZQABYTaPWU4J2HnkPDkNeF4Z8jjJktoyMVXhLEfku,1774769101000,52.0,1,1,0,0,2,0,0,999970133035554,6,1.0,1.602,0.0,0,432,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
5EmeinjNkNRpxunxaUQ6APnyG58Rr9VxdQ3b5gPkpump,For The Pride,Pride,0.000009019,0.0000001117,9019.81,9019.81,0.0,0,0,0,67.47,791.87,7959.0,0,0,1,3,15,17,108,41,0,-3.44,-3.29,118,pumpfun,wE1mGAk8yvwv9RNS5kwCQmwdSRMNKasSRPQZjNHoYhc,1774890887000,18.1,0,1,1,0,2,0,0,1000000000000000,6,0.333,2.634,0.0,0,149,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
2ecWqqjWZ5hkYLHzCn9TEn2DtpVdNvMicLf3RzfLpump,Official Chicky Coin,Chicky,0.000008969,0.0000001111,8969.35,8969.35,0.0,0,0,94.54,6336.03,36127.33,36127.33,3,0,64,58,499,335,499,335,3.96,-23.23,228,228,pumpfun,Dcw2KNbfxTX3uvXaHVyawV74BHobD4jGsmq87iowL6MY,1774938393000,4.9,0,0,0,0,0,0,0,1000000000000000,6,1.103,1.49,0.0,0,834,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
5tfREaawHbGdEwq7AdefN8DTw9yf943E4cyCshWLpump,Origin Pilot,OPILOT,0.00001040,0.0000001288,10406.32,10406.32,0.0,0,0,1015.05,1495.15,11327.35,11410.72,13,5,18,7,108,76,108,78,29.58,58.09,59.77,55.72,pumpfun,2QYybpGAuKkQJdLGm3j6jVUvKodxKUGBsNdZ4cTWqD8v,1772238033000,755.0,1,1,1,0,3,0,0,999999998000000,6,2.571,1.385,0.0,0,186,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
7DRC6V3iPnoMPoszi5gfxbRF1V6whgRXZBtsxgxLpump,Casino Butter,Butter,0.000008176,0.0000001015,8176.42,8176.42,0.0,0,0,0,337.13,3600.4,45137.32,0,0,0,8,22,38,528,426,0,-13.14,-53.14,188,pumpfun,5gVSfeDJVenMf8Dg7bXc39XRDkq8MXJVBrJQRR7L37wA,1774883303000,20.2,1,1,0,0,2,0,0,1000000000000000,6,0.0,1.239,0.0,0,954,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
9dgToDkSXaJ3uyQH2RjeV3GLVynqCgd38CkC5HULpump,Kumamon,くまモン,0.000004064,0.00000005055,4064.82,4064.82,0.0,0,0,7.86,9117.25,34847.25,34847.25,1,0,110,116,473,369,473,369,0.44,-48,49.85,49.85,pumpfun,2wL4KZuDZvN4G6ZpJ7ecaPF8UTx5vtw51Yrj3LLEXAzA,1774951064000,1.4,1,1,0,0,2,0,0,999999999999999,6,0.948,1.282,0.0,0,842,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
1VKrCqB1HVCykXS6kp4GK1qYd6J8JySw4yZWqwLpump,United States Of Japan,USJ,0.000004876,0.00000006062,4876.57,4876.57,0.0,0,0,0,79.17,249.54,7484.6,0,0,0,1,3,4,82,75,0,-6.55,-3.52,25.99,pumpfun,HygpmkKeZ7gaabWWrg4zSq8dNqsfVn7EHRxUaLSmJpqU,1774726175000,63.9,0,0,0,0,0,0,0,999999756571771,6,0.0,1.093,0.0,0,157,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
CPbVNMpFg22wQNTxYnDotpjmfh2MpPzTpebuyhHLpump,TerraNewsEN,TNEWS,0.000007463,0.00000009277,7463.83,7463.83,0.0,0,0,0,14.41,85.93,1407.72,0,0,1,0,2,0,22,19,0,-2.45,0.4,-33.46,pumpfun,3dpLsaRT65PqCjwyUd5PsGjkvV2j7Md2bPQvmt6CkwBC,1774784640000,47.6,0,0,0,0,0,0,0,999582338825956,6,1.0,1.158,0.0,0,41,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
7YVDCK5nUxncYQnf331YeHJeL5ZemDHtUZrwFvyLpump,BARITOKEN,BARI,0.000005554,0.00000006663,5554.68,5554.68,0.0,0,0,0,0,0,25.35,0,0,0,0,0,0,8,0,0,0,0,0.24,pumpfun,CFpa7kET5MAr1jeZuRKy6kL5DdCmwC7kWRstA4bH5aNT,1772816303000,594.4,0,0,0,0,0,0,0,1000000000000000,6,0.0,8.0,0.0,0,8,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
FaANWniQ5ePs2MkBhw7JStYFfix2qfieFRF4UEzLpump,False Flag,FLAG,0.000004906,0.00000005823,4906.65,4906.65,0.0,0,0,0,0,0,167.92,0,0,0,0,0,0,1,3,0,0,0,-7.98,pumpfun,2itFGFyG8tGga5289PNNpyX8wcLDwARp5P132KB7VXty,1773966248000,275.0,0,0,0,0,0,0,0,1000000000000000,6,0.0,0.333,0.0,0,4,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
AMXMUigHAPP9TEREzQekmfjDot5PrP3pqYRmBwRLpump,kvlt,KVLT,0.000002911,0.00000003614,2911.13,2911.13,0.0,0,0,0,17.25,142.19,5535.35,0,0,0,1,1,5,41,71,0,-3.34,-11.88,-50.21,pumpfun,En7rFvnuR3ouR8mFQ5HAEKJJbQKkeB53KyC4hfXrr8Bx,1774820236000,37.8,0,0,0,0,0,0,0,999892995785603,6,0.0,0.577,0.0,0,112,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
CoNoZ9WK5CfWqbRXWjr4UCptid96tgJpNHg8upHLpump,what the dog doing?,我的刀盾,0.000004224,0.00000005172,4224.58,4224.58,0.0,0,0,0,0,325.84,425.83,0,0,0,0,0,2,1,3,0,0,-19.06,-21.16,pumpfun,2Jb5DWUsu8PukCJNFfM679JGcMdLPhhhkbi5r9yWvDN6,1770348964000,1279.8,0,0,0,0,0,0,0,999989605906544,6,0.0,0.333,0.0,0,4,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
HQkevBmSnyYtQT3fuMbDsabhntq1QTmhKK8tXS6Lpump,Costco 10 Pound Easter Bunny,PETE,0.000002390,0.00000002962,2390.2,2390.2,0.0,0,0,191.55,191.55,1572.51,18556.18,0,3,0,3,14,19,224,202,-14.94,-14.94,-21.1,-8.79,pumpfun,9jWT3LqLHYJeQNuD8umXK5StLD81MMrBLqAJX48uwX7a,1774898109000,16.1,0,0,0,0,0,0,0,1000000000000000,6,0.0,1.109,0.0,0,426,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
HPrjo54pd34ZAnaTyZy9dB6swbYygCifktsoJfMLpump,𝕏card ,𝕏card ,0.000004178,0.00000005071,4178.29,4178.29,0.0,0,0,0,0,0,0.86,0,0,0,0,0,0,1,1,0,0,0,-2.04,pumpfun,8BeHc5FzJFmuZvpDaX5yF92j55vEkSC75PotsdaNq4Ej,0,0,0,0,0,0,0,0,0,999994309365994,6,0.0,1.0,0.0,0,2,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
85BbT6H1UbVhwYuAZePDxPb3YFW46kisxHxAeATmpump,Manko,まんこ,0.000006266,0.00000007796,6266.18,6266.18,0.0,0,0,0,348.37,4711.53,55856.31,0,0,5,6,67,68,791,585,0,-3.72,-41.7,-59.3,pumpfun,12haq3Sdzw1fjDouPjWa66PnbMmanxZ7VaozZ2xomkGJ,1774850452000,29.4,1,1,0,0,2,0,0,999890658706121,6,0.833,1.352,0.0,0,1376,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
2hmW2pJf7gcKVcbqQbBE97cHhmBLMRD23k5hnbEMpump,Operation Lego Fury,Lego,0.000008419,0.0000001043,8419.33,8419.33,0.0,0,0,0,405.14,1146.37,33222.61,0,0,2,4,9,6,447,340,0,-3.68,10.58,205,pumpfun,Cra11pQx1qUev8mnnrS4BqFmuieBwK8yGC2cWdMgM5U1,1774901482000,15.2,0,0,0,0,0,0,0,999999999998000,6,0.5,1.315,0.0,0,787,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
5JGp8GoCsYu672xPNLh33pusajbXqmrY7bHcxRvmpump,laika (first dog in space),laika,0.000005218,0.00000006484,5218.4,5218.4,0.0,0,0,0,1150.8,19101.51,19101.51,0,0,13,13,219,191,219,191,0,-1.36,74.87,74.87,pumpfun,5jo4YKN7gNkRBS3scM3Dp3vZKvwJLovHoBvjCzju4hde,1774940638000,4.3,0,0,0,0,0,0,0,749999999906075,6,1.0,1.147,0.0,0,410,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
aQWPKJBv4DSVcXz7citip9uZEeczxTyAYGUhmAmpump,Optimus Gen 3,Gen3,0.000007745,0.00000009633,7745.63,7745.63,0.0,0,0,0,535.22,10267.44,10667.02,0,0,1,12,111,78,114,83,0,-19.34,66.92,58.8,pumpfun,6byY24mokHxxPQc4hexWReJyy3uqRUHkrHeRURSYPW1A,0,0,0,0,0,0,0,0,0,999999999229871,6,0.083,1.373,0.0,0,197,2026-03-31T11:22:30.212749+00:00,1,zero_liquidity|pump_fun_dead
